x,y,z
0.36204542,4.08806877,-0.06184231
-3.72137874,-1.73048662,-0.0618357
1.51175623,2.15411959,-1.43872928
-2.62140105,0.23214887,-1.43872922
1.1096517,-2.38627719,-1.43872982
-1.51175623,-2.15411959,-1.43872928
2.62140105,-0.23214887,-1.43872922
-1.1096517,2.38627719,-1.43872982
0,0,-1.33114253
0,0,1.33197013
2.50596358,0.54793593,2.28798901
-1.75759223,1.92684187,2.3038043
-0.78834036,-2.48059331,2.30283215
-2.50596358,-0.54793593,2.28798901
1.75759223,-1.92684187,2.3038043
0.78834036,2.48059331,2.30283215
-1.76090438,1.92837223,-2.30197135
-0.78587864,-2.47755953,-2.30508698
2.50601276,0.54702062,-2.28781398
1.76090438,-1.92837223,-2.30197135
0.78587864,2.47755953,-2.30508698
-2.50601276,-0.54702062,-2.28781398
2.5519395,-0.79568473,0.00065054
-0.53956583,2.44882149,-0.0001765
-1.97531908,-1.77735359,-0.00064097
-2.5519395,0.79568473,0.00065054
0.53956583,-2.44882149,-0.0001765
1.97531908,1.77735359,-0.00064097
3.70E-07,-1.13E-06,2.60909855
2.00E-08,-3.00E-08,-0.7911426
0.71920415,-2.52248098,-0.15457904
1.82455045,1.88396633,-0.15479398
-2.54373154,0.63844193,-0.15487001
-0.71920433,2.5224817,-0.15457971
-1.82455008,-1.88396607,-0.15479358
2.54373103,-0.63844186,-0.15486953
-3.21699906,3.11599911,0.33376948
-1.09007765,-4.34410292,0.33390737
4.30699613,1.22805548,0.33248776
3.21699909,-3.11599914,0.33376948
1.09007764,4.34410288,0.33390739
-4.30699613,-1.22805545,0.33248774
-1.89777716,1.83802087,2.20638767
-0.64298265,-2.56266797,2.20656813
2.54097406,0.72459161,2.2056312
1.89777705,-1.83802078,2.20638766
0.64298269,2.56266807,2.20656817
-2.54097408,-0.72459165,2.20563118
0,0,2.66279089
0,0,-0.04314996
-0.13362009,2.29890633,1.40731488
-2.0963917,-0.9523217,1.40780771
2.64211229,-1.59522228,1.29056924
0.13362009,-2.29890633,1.40731488
2.0963917,0.9523217,1.40780771
-2.64211229,1.59522228,1.29056924
-2.71124141,0.08926213,-0.92539203
1.34141968,-2.35694771,-0.92604021
1.33545321,2.21140547,-0.80459631
2.71124141,-0.08926213,-0.92539203
-1.34141968,2.35694771,-0.92604021
-1.33545321,-2.21140547,-0.80459631
-2.10726772,1.27075728,-3.22192239
-0.10063714,-2.66930926,-3.12057
2.31957268,1.33450702,-3.11907372
2.10726772,-1.27075728,-3.22192239
0.10063714,2.66930926,-3.12057
-2.31957268,-1.33450702,-3.11907372
-2.73988291,0.18045054,2.54719392
2.73988291,-0.18045054,2.54719392
-0.18045054,-2.73988291,2.54719392
0.18045054,2.73988291,2.54719392
-2.11955361,2.41862496,1.34691934
2.11955361,-2.41862496,1.34691934
-2.41862496,-2.11955361,1.34691934
2.41862496,2.11955361,1.34691934
0.12255594,1.85589292,-2.6090567
-0.12255594,-1.85589292,-2.6090567
-1.85589292,0.12255594,-2.6090567
1.85589292,-0.12255594,-2.6090567
-2.40741963,-2.10980592,-1.31317002
2.40741963,2.10980592,-1.31317002
2.10980592,-2.40741963,-1.31317002
-2.10980592,2.40741963,-1.31317002
0.12870188,1.9546715,0.02811345
-0.12870188,-1.9546715,0.02811345
-1.9546715,0.12870188,0.02811345
1.9546715,-0.12870188,0.02811345
0.0011709,-0.00062169,-1.33152039
-0.0011709,0.00062169,1.33152039
0.12699465,-2.61415646,-2.29858283
2.15497706,1.39134822,-2.28771505
-2.30590881,1.18748305,-2.30812644
-0.12699465,2.61415646,2.29858283
-2.15497706,-1.39134822,2.28771505
2.30590881,-1.18748305,2.30812644
2.30949978,-1.19053776,-2.30323042
-0.12358252,2.61129881,-2.30268586
-2.15140318,-1.39458495,-2.28877106
-2.30949978,1.19053776,2.30323042
0.12358252,-2.61129881,2.30268586
2.15140318,1.39458495,2.28877106
1.24070855,2.38534449,-0.00093835
-2.63836827,-0.14932511,-0.00170126
1.35107795,-2.11096594,0.00251117
-1.24070855,-2.38534449,0.00093835
2.63836827,0.14932511,0.00170126
-1.35107795,2.11096594,-0.00251117
3.66E-05,-5.27E-05,-3.06171684
-3.66E-05,5.27E-05,3.06171684
-2.49166808,0.32476167,3.71103128
0.9645475,-2.32016877,3.7108876
1.52711309,1.99544231,3.71097449
2.49166808,-0.32476167,-3.71103128
-0.9645475,2.32016877,-3.7108876
-1.52711309,-1.99544231,-3.71097449
0.99930183,1.29656725,1.03367082
-1.6224853,0.21717655,1.03364302
0.62313215,-1.51369494,1.03368155
-0.99930183,-1.29656725,-1.03367082
1.6224853,-0.21717655,-1.03364302
-0.62313215,1.51369494,-1.03368155
-1.51205602,0.19715162,-5.18942871
0.58527947,-1.40803783,-5.18946919
0.92674728,1.2109048,-5.18947224
1.51205602,-0.19715162,5.18942871
-0.58527947,1.40803783,5.18946919
-0.92674728,-1.2109048,5.18947224
-3.00E-08,9.00E-08,3.17046915
3.00E-08,-9.00E-08,-3.17046915
-1.95456163,2.3512892,-1.14067192
-1.05899531,-2.8683446,-1.14067198
3.01355699,0.51705536,-1.14067195
1.95456163,-2.3512892,1.14067192
1.05899531,2.8683446,1.14067198
-3.01355699,-0.51705536,1.14067195
-1.60231349,-0.27258539,-1.110306
1.03722273,-1.25135157,-1.11030609
0.56509084,1.52393694,-1.11030609
1.60231349,0.27258539,1.110306
-1.03722273,1.25135157,1.11030609
-0.56509084,-1.52393694,1.11030609
3.54680546,-2.03170813,-0.89728952
-0.01389189,4.08747767,-0.89728947
-3.53291353,-2.05576964,-0.8972895
-3.54680546,2.03170813,0.89728952
0.01389189,-4.08747767,0.89728947
3.53291353,2.05576964,0.8972895
-0.10546524,-0.4141044,1.26338262
0.10551104,0.41390216,-1.2633367
-4.37624711,0.29053819,-0.91562822
0.56425832,-4.84806367,-0.77278321
3.7277453,1.14011605,-1.13752674
4.37628297,-0.28924739,0.91643188
-0.56471591,4.84803806,0.77269504
-3.72783615,-1.14031891,1.13734493
1.60755698,2.56695748,-1.5293316
-2.26372829,1.08695451,-2.20066593
0.24124102,-2.35568048,-1.5374367
-1.60764233,-2.56730019,1.52893933
2.26380821,-1.08715411,2.20059997
-0.24111132,2.35575899,1.53741264
-2.25002578,1.03884538,0.48674199
0.90858234,-2.92311708,0.9474963
1.99367889,1.19500446,0.81893471
2.25043453,-1.03899434,-0.48665745
-0.90864711,2.92304203,-0.94759517
-1.99368036,-1.19517674,-0.8190177
-0.00268065,-0.00116583,-2.04417013
0.00267041,0.00123287,2.04418752
-1.46088025,2.1917943,1.40710931
-1.1641067,-2.36140884,1.40917658
2.63074971,0.17187176,1.40227509
1.46080193,-2.19163667,-1.40705212
1.16420408,2.3614258,-1.40923696
-2.63079604,-0.17194928,-1.40233997
-3.66002851,1.80722877,0.00373847
0.26529547,-4.07344478,0.00193121
3.39490648,2.26658585,-0.00583837
3.66002991,-1.80717722,-0.00369638
-0.26534264,4.07340802,-0.00200036
-3.39497672,-2.26666789,0.00590179
-1.44754791,2.16469986,-1.37432694
-1.15442853,-2.33564564,-1.37221422
2.59623413,0.16849251,-1.37842022
1.44762354,-2.16477795,1.37435666
1.15445866,2.33563433,1.37219768
-2.59618635,-0.16849996,1.37842138
-3.17E-06,-1.72E-06,0
3.00E-08,-6.00E-08,-5.19470254
3.00E-08,-6.00E-08,5.19470254
7.00E-08,6.90E-07,-2.59998308
7.00E-08,6.90E-07,2.59998308
4.38757328,-2.72655493,0
0.16747889,5.16302754,0
-4.55505331,-2.43647473,0
-4.51052167,0.15223865,0
2.12341778,-3.98234577,0
2.38710351,3.83010647,0
-0.0845714,-2.60715405,0
2.30014856,1.23033773,0
-2.21557772,1.37681674,0
-2.37705053,-3.83633447,0
4.51088773,-0.14042032,0
-2.13383623,3.97675423,0
-2.27143038,-1.21494154,0
2.18788947,-1.35964781,0
0.08354502,2.57459273,0
-0.00039851,0.00030816,0
0.00308029,-0.00152967,2.59995059
0.00308029,-0.00152967,-2.59995059
0.00097412,-0.00054189,5.19469473
0.00097412,-0.00054189,-5.19469473
0.61071702,2.50275759,0
-2.47325399,-0.72163364,0
1.8610051,-1.78015559,0
-1.27080069,4.33093807,0
-3.11556072,-3.26535334,0
4.3850585,-1.06499309,0
3.73264211,-3.57047475,0
1.22511911,5.01886876,0
-4.95934982,-1.4479338,0
2.5034646,0.73141895,0
-1.885613,1.80332577,0
-0.61934639,-2.53359379,0
3.1230319,3.25791833,0
-4.38344957,1.07627792,0
1.25862554,-4.33353239,0
-0.60939032,0.62929674,0
0.31770525,-0.48243975,4.69012049
0.31770525,-0.48243975,-4.69012049
0.3288983,-0.6182708,-2.13183407
0.3288983,-0.6182708,2.13183407
4.65212647,-3.82113651,0
1.10618458,4.80746803,0
-7.10747247,-1.52960796,0
-2.63731195,-1.03697127,0
1.85282897,-0.33972868,0
1.46538068,2.22757795,0
3.89404347,1.29549614,0
-3.00958583,1.60886864,0
-0.20492126,-2.01440492,0
2.22365016,-2.92312229,0
3.53091958,3.86680704,0
-5.06172676,0.04884931,0
4.30303888,-1.26345589,0
-0.95922085,3.22397574,0
-4.73175044,-2.57849096,0
7.96E-05,-0.00018237,0
-0.00018627,-0.00021942,-2.59994984
-0.00018627,-0.00021942,2.59994984
9.79E-05,8.09E-05,5.19468296
9.79E-05,8.09E-05,-5.19468296
0.5417552,-5.13765574,0
4.17790685,3.0384467,0
-4.71985576,2.09973241,0
2.38357925,-1.06023569,0
-0.27356971,2.59384542,0
-2.10971105,-1.53405301,0
-4.48763554,-0.47896737,0
2.65878335,-3.64715815,0
1.8284082,4.12612636,0
-1.83957753,-4.12128578,0
4.48884056,0.46809001,0
-2.64907797,3.65380136,0
0.27033251,-2.56196934,0
2.08353086,1.51492919,0
-2.35361212,1.04681303,0
1.56E-05,-1.61E-05,0
-1.11E-05,1.22E-05,-2.80440238
-1.11E-05,1.22E-05,2.80440238
9.67E-06,-6.47E-06,5.39985879
9.67E-06,-6.47E-06,-5.39985879
3.33523906,-2.4534904,0
0.45716402,4.11513619,0
-3.79234781,-1.6616153,0
2.65153557,0.18360378,0
-1.4847985,2.20454775,0
-1.16680615,-2.38809526,0
-3.98404572,1.12425321,0
1.0183908,-4.01247739,0
2.96566877,2.88815958,0
-2.1934396,-0.15217807,1.37910404
1.22851778,-1.82349071,1.37916993
0.96491541,1.97566002,1.37913748
-2.1934396,-0.15217807,-1.37910404
1.22851778,-1.82349071,-1.37916993
0.96491541,1.97566002,-1.37913748
0.21066494,-0.13360712,0.47103737
0.12091,-0.71844822,3.07896999
-1.18846983,-0.60331929,-2.34238135
-0.57120097,1.44018686,4.36830602
0.66981566,-0.36992359,-4.22944029
-1.35506658,1.68380075,-0.84999823
-0.73000864,-2.51812712,-0.48644012
2.71644083,0.77693628,0.3655745
0.93585167,2.65153396,-0.09454189
-2.42340314,-0.59658932,0.04744148
2.14587798,-1.52115071,-0.7332309
-3.67173768,1.66037384,0.43681704
1.39497977,-4.02417427,-0.69992517
2.99624114,3.13909821,1.43986861
-1.60323043,1.13275826,1.97081738
1.01863825,-2.5870564,1.48678422
1.03958973,1.68260962,2.34435389
-3.48468198,0.69288446,-2.00245631
0.69104128,-2.47371322,-2.70044022
1.08774798,0.68592699,-1.87111599
0.05363405,-0.13380952,-1.21E-06
-0.17817425,0.38467956,5.22051481
-0.17817441,0.38467985,-5.2205172
-0.0986826,0.18626861,2.62210408
-0.09872096,0.18624899,-2.62209695
-1.08944973,2.34738073,-1.00E-07
-1.4370018,-2.23546182,-2.84E-05
2.60576079,-0.39767767,2.10E-05
3.73928624,-2.73362048,0
0.53953599,4.36752703,-1.00E-08
-4.01926668,-1.98910665,3.00E-08
1.1513488,-2.65978964,-7.30E-07
1.55513663,1.97697431,6.80E-07
-2.50533429,0.13553772,-1.00E-07
-2.28421443,1.56685625,-2.19819773
-0.12189386,-2.40388884,-2.27009739
2.38616198,0.92711895,-2.25572989
-2.28421768,1.5668584,2.19819763
-0.12189068,-2.40389237,2.27010364
2.38615692,0.9271166,2.25572782
0.5637754,0.07262648,1.70E-07
-0.85704735,-0.87755323,4.31193674
-0.85704672,-0.8775531,-4.31193637
-0.91116133,0.69853011,-2.23387215
-0.9111615,0.69853004,2.23387225
2.12307364,-2.04707558,2.60E-07
1.66747133,2.54794537,-9.00E-07
-2.15117959,-0.21704159,0
3.22367636,0.44237981,-3.50E-07
-1.06312166,2.1637067,1.70E-07
-0.46697773,-2.44231982,1.00E-07
4.7014693,-1.69509996,2.00E-07
0.0059203,4.57449802,3.00E-07
-3.10322096,-2.65883201,-3.00E-08
0.75708037,-1.50140536,2.27552355
0.14856719,3.09381805,2.13338236
-1.88788181,-1.78378404,2.12435768
0.75708069,-1.50140523,-2.27552321
0.14856531,3.09381917,-2.13338262
-1.88788128,-1.78378383,-2.12435815
0,0,-2.16110075
0,0,2.16110075
-6.0631716,-0.14487778,0
3.15705363,-5.17842174,0
2.90611796,5.32329952,0
3.02002684,2.69926128,0
-3.84764226,1.26578933,0
0.82761542,-3.96505061,0
-3.82501628,3.85201259,0
-1.42343262,-5.23856756,0
5.2484489,1.38655497,0
0.722543,1.31956579,0
-1.504049,-0.0340423,0
0.78150599,-1.2855235,0
0.71762978,3.93474958,0
-3.76640798,-1.34588917,0
3.0487782,-2.58886041,0
-1.54449552,2.63071551,0
-1.5060187,-2.65293011,0
3.05051422,0.0222146,0
-0.00083856,0.00038679,-2.16823172
-0.00083856,0.00038679,2.16823172
5.08430199,-4.08174192,0
0.99399506,6.4445507,0
-6.07733663,-2.36270179,0
-0.10384608,1.48560339,0
-1.23510794,-0.83203038,0
1.33741743,-0.65253101,0
-3.48126463,-2.15497376,0
3.60461751,-1.93846629,0
-0.12373526,4.09209918,0
2.44967962,4.29578132,0
-4.94374307,-0.02786408,0
2.4956419,-4.26952804,0
-2.01630416,-4.27086171,0
4.7060175,0.38747346,0
-2.68871806,3.88309566,0
0.23145108,-3.01591522,0
2.49633342,1.70820151,0
-2.72772257,1.30903543,0
0,0,-2.16095972
0,0,2.16095972
1.74458785,3.59912494,0
-3.98922754,-0.28870508,0
2.24463969,-3.31041987,0
-5.88115718,1.48259269,0
1.6566156,-5.83452788,0
4.22454155,4.35193516,0
5.42811749,-0.06892384,0
-2.65436894,4.73534956,0
-2.77374856,-4.6664257,0
-0.26374445,-4.04233922,0
3.63264068,1.79276024,0
-3.36889625,2.24957899,0
2.94530225,-0.79513429,0
-0.78404464,2.94827371,0
-2.16125759,-2.15313942,0
1.04937777,1.07799575,0
-1.45826058,0.36978993,0
0.40888283,-1.44778567,0
-0.17207443,0.47578307,-7.10E-07
-0.02528144,0.57840698,-2.67268652
-0.02528347,0.57840931,2.67268522
-1.39313705,-0.08210032,-4.77971277
-1.39313736,-0.0820985,4.77971241
-1.57047294,-1.73041827,6.00E-08
2.39911674,0.02866127,-9.70E-07
-0.58879942,3.02801855,2.47E-06
3.25872837,-2.06279152,-1.31354379
0.94286781,4.67451229,-1.31097641
-3.42914008,-2.98267486,-1.31585467
3.25872742,-2.06279227,1.31354101
0.94286987,4.67451195,1.31097898
-3.42914125,-2.98267341,1.31585469
1.57833599,2.13992694,-1.30571375
-1.6654719,-1.50777594,-2.61333784
0.6992146,-1.65852951,-1.35035206
1.57833777,2.13992642,1.30571356
-1.66547333,-1.50777411,2.61333762
0.6992141,-1.65852808,1.35035346
1.00E-07,-6.20E-07,-4.21E-05
1.20E-07,-5.00E-07,-2.55852329
9.00E-08,-5.30E-07,2.55851475
-2.30E-07,1.17E-06,5.12138447
-2.20E-07,1.22E-06,-5.12133425
-1.7004825,1.96156132,-1.32E-06
-0.8485208,-2.45344257,-1.55E-06
2.5490032,0.49188188,-1.24E-06
2.55034338,0.49267345,-2.58623821
-1.70183891,1.96232548,-2.58623824
-0.84850451,-2.45499933,-2.58623795
2.55034818,0.49267441,2.58623779
-1.70184213,1.96232912,2.5862379
-0.84850601,-2.45500381,2.58623785
-3.19084259,3.67011781,1.29796855
-1.58299417,-4.59841051,1.29796857
4.77383686,0.9282923,1.29796865
-3.190845,3.6701205,-1.29796677
-1.58299527,-4.59841387,-1.29796676
4.77384043,0.92829306,-1.29796687
0.32516566,-0.48784215,0.23961645
-0.53062712,0.71115941,-4.76794421
-0.4545438,0.60699559,4.3418893
-0.06303404,0.06104243,-2.30217871
0.74301716,-1.07049212,2.76617041
-2.00995106,0.53716909,-0.44463943
1.81374566,-2.52440389,0.86970903
0.13446466,2.05709664,-0.45025511
-4.43326108,0.59203524,-1.41466276
2.92801738,-4.00777545,-0.98170497
0.93124151,4.34466171,-1.42387978
-4.05228678,-0.10830393,1.08297977
3.33149086,-4.58432126,1.52138183
1.42809459,3.76082872,1.08293923
1.43492421,-1.9851893,-1.65776974
-0.24533579,2.63036072,-3.01250272
-2.41731074,1.11400742,-3.0000058
2.23305512,-3.11907923,3.36412138
0.52998587,1.50582979,2.09220148
-1.62685231,-0.03377942,2.09453433
0,0,-3.34E-06
0,0,-5.36804094
0,0,5.36798639
0,0,2.76620506
0,0,-2.76617917
-1.83689787,1.86433596,-1.45E-05
-0.69611337,-2.5229682,-1.46E-05
2.53301124,0.65863224,-1.46E-05
2.50478186,0.65272819,-2.5736567
-1.81767012,1.84284062,-2.57365671
-0.68711173,-2.49556881,-2.5736567
2.50476267,0.65272335,2.57368291
-1.81765634,1.84282644,2.57368291
-0.68710634,-2.49554978,2.57368291
-2.22864057,-0.58018538,-1.32464999
1.61677556,-1.63996666,-1.32464999
0.61186501,2.22015204,-1.32464999
-2.22863835,-0.58018476,1.32464901
1.61677392,-1.63996505,1.32464901
0.61186443,2.22014981,1.32464901
1.40E-07,-2.40E-07,-1.00E-05
-5.89E-05,-1.95E-05,-2.57707364
-5.69E-05,-1.84E-05,2.57708864
2.20E-06,1.36E-06,-5.19451826
2.38E-06,1.47E-06,5.19451538
2.6649349,-0.16527013,1.00E-08
-1.18933995,2.39053755,0
-1.47559688,-2.22526818,0
-1.14944586,2.30767374,2.6345577
-1.42377265,-2.1492694,2.63455785
2.57325738,-0.15839124,2.6345576
-1.14944617,2.30767417,-2.63455758
-1.42377244,-2.14926899,-2.63455778
2.57325873,-0.15839139,-2.63455742
1.25074273,1.88909727,3.85168326
-2.26135627,0.1386256,3.85166633
1.01063016,-2.02771855,3.8516769
1.25074361,1.88909864,-3.85168427
-2.26135679,0.13862562,-3.85166698
1.01063058,-2.02771946,-3.8516777
0,0,-2.27281465
0,0,2.27281465
3.68158111,1.54330372,0
-3.17733079,2.41669092,0
-0.50425033,-3.95999464,0
-2.31917176,-2.09446941,0
2.9734496,-0.96122695,0
-0.65427783,3.05569637,0
1.92427108,3.44268369,0
-3.94358709,-0.05487421,0
2.01931601,-3.3878095,0
1.11710856,0.97200136,0
-1.40033211,0.48144368,0
0.28322356,-1.45344502,0
-2.60174504,1.02653998,2.23068573
0.41186282,-2.76644729,2.23068573
2.18988222,1.73990731,2.23068572
-2.60174504,1.02653998,-2.23068573
0.41186282,-2.76644729,-2.23068573
2.18988222,1.73990731,-2.23068572
0.00037679,-0.00020673,2.27299513
0.00037679,-0.00020673,-2.27299513
1.08744626,-1.00499784,0
0.32660802,1.44447612,0
-1.41425953,-0.43893267,0
3.63390644,-1.6508334,0
-0.38746231,3.97285674,0
-3.24683714,-2.32130793,0
-3.94079293,0.17137856,0
1.82210416,-3.49830945,0
2.11818349,3.327403,0
-2.256439,2.16162723,0
-0.74374642,-3.03446796,0
2.99987004,0.8734561,0
2.13626103,-1.80658184,2.23042369
0.49578251,2.75275816,2.23078871
-2.63171088,-0.94714384,2.23068765
2.13626103,-1.80658184,-2.23042369
0.49578251,2.75275816,-2.23078871
-2.63171088,-0.94714384,-2.23068765
0.00026234,-3.07E-05,2.219458
0.00026233,-3.07E-05,-2.21945799
-2.63734117,3.05144564,-1.00E-08
-1.32372666,-3.80956825,-5.00E-08
3.96076442,0.75828509,0
-3.10101992,0.46325442,-1.00E-08
1.14937797,-2.91740598,0
1.95140323,2.45376381,0
-0.17359683,4.01853677,0
-3.3932654,-2.15931172,2.00E-08
3.56713398,-1.85899323,0
-0.93279949,-1.22243402,1.00E-08
1.52502364,-0.19692709,0
-0.59226206,1.41915547,1.00E-08
2.06013898,-1.65425274,-2.14828858
0.40196523,2.61108706,-2.14836304
-2.4622124,-0.95670414,-2.14829813
2.06013897,-1.65425274,2.14828858
0.40196524,2.61108707,2.14836304
-2.46221241,-0.95670409,2.14829814
-0.00036791,0.00026747,-2.27417227
-0.00036791,0.00026747,2.27417227
2.45523969,-1.91719149,0
0.43282736,3.08409966,0
-2.88718529,-1.1672392,0
-2.15973495,3.32831381,0
-1.80209185,-3.53451293,0
3.9622228,0.20633531,0
-3.75222975,1.28900955,0
0.7600419,-3.8942055,0
2.99268492,2.60495802,0
-1.16660365,0.91108159,0
-0.20515067,-1.46593188,0
1.37249542,0.55501122,0
-0.39040425,-2.77351296,2.22833246
2.59709395,1.04865573,2.22838868
-2.20757975,1.72472567,2.2281048
-0.39040425,-2.77351296,-2.22833246
2.59709395,1.04865573,-2.22838868
-2.20757975,1.72472567,-2.2281048
-0.00385459,0.01534905,-2.2089881
-0.00385459,0.01534905,2.2089881
1.74496952,2.57854094,0
-3.09979565,0.22211371,0
1.37088536,-2.82928599,0
-1.02736155,-3.90393853,0
3.88851116,1.05438185,0
-2.86066149,2.84208274,0
3.69550662,-1.58551065,0
-0.48073784,4.0027233,0
-3.21336931,-2.41519198,0
-0.69403061,1.37755775,0
-0.83054013,-1.29371647,0
1.53437547,-0.08641735,0
-2.374387,-1.15325342,-2.1514175
2.17137818,-1.49310076,-2.14895116
0.19298764,2.64933547,-2.15219595
-2.374387,-1.15325342,2.1514175
2.17137818,-1.49310076,2.14895116
0.19298764,2.64933547,2.15219595
5.30E-07,-2.90E-07,-2.29235361
5.30E-07,-2.90E-07,2.29235361
-1.44230327,0.51554769,0
0.27468088,-1.50683945,0
1.16762228,0.99129913,0
-2.55307232,2.86354815,0
-1.20337042,-3.64280311,0
3.75644474,0.77925395,0
2.37251334,-0.93325541,-1.46320177
-0.37803414,2.52128407,-1.4632037
-1.9944806,-1.5880298,-1.46320383
2.37251334,-0.93325541,1.46320177
-0.37803414,2.52128407,1.4632037
-1.9944806,-1.5880298,1.46320383
-2.45288119,1.09558026,-2.32588819
0.27763892,-2.6720493,-2.3258884
2.17524218,1.5764673,-2.32588874
-2.45288119,1.09558026,2.32588819
0.27763892,-2.6720493,2.32588839
2.17524218,1.5764673,2.32588874
0.00560902,0.00399247,1.30950462
0.00547945,0.00390422,-1.30945926
1.47039306,-2.59471872,1.23E-05
1.11139438,2.14392408,7.91E-05
-2.42076898,0.11016462,-3.63E-05
-1.12243239,-2.14691628,-1.70E-05
2.44113543,-0.16600164,4.81E-05
-1.46950403,2.563816,3.65E-05
-0.00694312,1.53386496,3.58894289
-1.35317592,-0.75878039,3.4141637
1.29018649,-0.76569696,3.63972618
-0.00696703,1.53383845,-3.58904508
-1.35321934,-0.75879156,-3.41422406
1.29018382,-0.76569187,-3.63975971
0.09105256,-2.6110993,2.25474883
2.20002312,1.23308911,2.21051393
-2.23176473,1.40956228,2.24828228
0.09106085,-2.61113568,-2.25476204
2.19997979,1.23302311,-2.21047499
-2.23172244,1.40965311,-2.24827994
-0.00485051,-0.00085502,-2.3122134
-0.00485051,-0.00085502,2.3122134
3.1232102,0.50656975,0
-1.98834519,2.4598295,0
-1.10936264,-2.96147638,0
0.53267452,1.45437557,0
-1.58569905,-0.25715609,0
0.96509993,-1.212471,0
2.04293377,1.66219316,2.15036467
-2.45407958,0.93876023,2.18205329
0.43628105,-2.63977804,2.17574903
2.04293376,1.66219316,-2.15036466
-2.45407957,0.93876023,-2.18205329
0.43628105,-2.63977806,-2.17574903
-2.03214696,-1.66606343,2.18251682
2.46306951,-0.9314986,2.15008695
-0.41999616,2.64240604,2.17549672
-2.03214695,-1.66606343,-2.18251681
2.4630695,-0.93149861,-2.15008695
-0.41999616,2.64240605,-2.17549672
1.49E-05,9.58E-06,-1.53238712
1.49E-05,9.58E-06,1.53238712
4.74116247,0.51644303,0
-2.81783868,3.84782027,0
-1.9233495,-4.36421382,0
0.62817955,2.10844314,0
-2.1400555,-0.51021799,0
1.51188832,-1.59827903,0
-1.83217397,1.81831264,-1.32231821
-0.65858642,-2.49588311,-1.32233564
2.49077164,0.6775377,-1.32230909
-1.83217397,1.81831264,1.32231821
-0.65858642,-2.49588311,1.32233564
2.49077164,0.6775377,1.32230909
3.80414606,-1.58201636,-1.31519438
-0.53198094,4.08550582,-1.31518761
-3.27218461,-2.50346409,-1.31518689
3.80414606,-1.58201636,1.31519438
-0.53198094,4.08550582,1.31518761
-3.27218461,-2.50346409,1.31518689
2.00E-08,-8.00E-08,-2.72685972
2.00E-08,-8.00E-08,2.72685972
-0.27819313,2.56730186,2.38724176
-2.084252,-1.52457321,2.38724177
2.36244512,-1.04272859,2.38724178
-0.27819313,2.56730186,-2.38724176
-2.084252,-1.52457321,-2.38724177
2.36244512,-1.04272859,-2.38724178
2.54339424,-3.38421892,1.28884654
1.65912246,3.89475348,1.28884641
-4.20251668,-0.51053456,1.28884652
2.54339424,-3.38421892,-1.28884654
1.65912246,3.89475348,-1.28884641
-4.20251668,-0.51053456,-1.28884652
1.82178893,1.2896875,1.3094038
-2.02779663,0.93287173,1.3094038
0.20600767,-2.22255922,1.30940384
1.82178893,1.2896875,-1.3094038
-2.02779663,0.93287173,-1.3094038
0.20600767,-2.22255922,-1.30940384
0.27496563,-0.23896346,1.89855898
0.2749656,-0.23896343,-1.89855898
-1.66112965,-1.18844514,3.46541509
2.5400046,-0.6110661,3.28504082
-1.33669883,1.45656711,3.32138144
-1.66112967,-1.18844514,-3.4654151
2.5400046,-0.61106608,-3.28504077
-1.33669885,1.4565671,-3.32138148
0.10273564,2.32156813,1.30505843
-0.95297572,-2.49165313,1.29943825
2.45859772,1.10795033,1.30113152
0.10273559,2.32156815,-1.30505846
-0.95297573,-2.49165313,-1.29943824
2.45859767,1.10795037,-1.30113149
-3.33469851,0.41264971,-4.6056595
0.65172825,-2.41178236,-3.37407469
1.25747095,1.64317484,-3.5710102
-3.33469851,0.41264974,4.60565948
0.65172824,-2.41178238,3.3740747
1.25747097,1.64317484,3.57101021
-1.00E-08,2.00E-08,-1.29969885
-1.00E-08,2.00E-08,1.29969885
2.09794667,-2.13990226,3.38107723
0.80423737,2.88682878,3.38107739
-2.90218271,-0.74692279,3.38107686
2.09794667,-2.13990226,-3.38107723
0.80423737,2.88682878,-3.38107739
-2.90218271,-0.74692279,-3.38107686
-2.63492042,0.80264776,1.29819872
0.62234665,-2.6832321,1.29819749
2.01257399,1.88058399,1.29819672
-2.63492042,0.80264776,-1.29819872
0.62234665,-2.6832321,-1.29819749
2.01257399,1.88058399,-1.29819672
1.48996313,0.38151224,3.46311929
-1.0753842,1.09958654,3.46311904
-0.4145805,-1.48110217,3.46311914
1.48996313,0.38151224,-3.46311929
-1.0753842,1.09958654,-3.46311904
-0.4145805,-1.48110217,-3.46311914
-0.27585847,0.12103937,1.90649484
-0.27585847,0.12103937,-1.90649484
-1.00848514,2.23885269,3.30910575
-0.87256459,-2.20965391,3.12423069
2.2662365,0.25517822,1.31445668
-1.00848514,2.23885269,-3.30910575
-0.87256459,-2.20965391,-3.12423069
2.2662365,0.25517822,-1.31445668
0.99715105,-2.1517585,1.28938832
0.66351727,2.52067297,1.29084482
-2.47064781,-1.20346201,1.2968157
0.99715105,-2.1517585,-1.28938832
0.66351727,2.52067297,-1.29084482
-2.47064781,-1.20346201,-1.2968157
1.51560606,1.53060127,3.53585516
-2.2444519,-0.04962619,3.66805342
1.42949702,-1.05184389,3.60744201
1.51560606,1.53060127,-3.53585516
